Time,Source,Destination,SrcPort,DstPort,Protocol,Frame,Ack,Bytes,Payload
9.727313,192.168.122.20,192.168.121.10,21,55956,TCP,2025,2020,66,21 > 55956 [ACK] Seq=1 Ack=1420913 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727325,192.168.122.20,192.168.121.10,21,55956,TCP,2027,2022,66,21 > 55956 [ACK] Seq=1 Ack=1422361 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727402,192.168.122.20,192.168.121.10,21,55956,TCP,2029,2024,66,21 > 55956 [ACK] Seq=1 Ack=1423809 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727425,192.168.122.20,192.168.121.10,21,55956,TCP,2031,2026,66,21 > 55956 [ACK] Seq=1 Ack=1426705 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727435,192.168.122.20,192.168.121.10,21,55956,TCP,2033,2028,66,21 > 55956 [ACK] Seq=1 Ack=1428153 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727499,192.168.122.20,192.168.121.10,21,55956,TCP,2035,2030,66,21 > 55956 [ACK] Seq=1 Ack=1429601 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727519,192.168.122.20,192.168.121.10,21,55956,TCP,2037,,78,[TCP Dup ACK 2035#1] 21 > 55956 [ACK] Seq=1 Ack=1429601 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1432497 SRE=1433945
9.727592,192.168.122.20,192.168.121.10,21,55956,TCP,2039,,78,[TCP Dup ACK 2035#2] 21 > 55956 [ACK] Seq=1 Ack=1429601 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1432497 SRE=1435393
9.727615,192.168.122.20,192.168.121.10,21,55956,TCP,2041,,78,[TCP Dup ACK 2035#3] 21 > 55956 [ACK] Seq=1 Ack=1429601 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1432497 SRE=1436841
9.727689,192.168.122.20,192.168.121.10,21,55956,TCP,2043,2040,78,21 > 55956 [ACK] Seq=1 Ack=1431049 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1432497 SRE=1436841
9.727710,192.168.122.20,192.168.121.10,21,55956,TCP,2045,2038,66,21 > 55956 [ACK] Seq=1 Ack=1436841 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727786,192.168.122.20,192.168.121.10,21,55956,TCP,2048,2044,66,21 > 55956 [ACK] Seq=1 Ack=1438289 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727806,192.168.122.20,192.168.121.10,21,55956,TCP,2050,2046,66,21 > 55956 [ACK] Seq=1 Ack=1441185 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727819,192.168.122.20,192.168.121.10,21,55956,TCP,2053,2047,66,21 > 55956 [ACK] Seq=1 Ack=1442633 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727873,192.168.122.20,192.168.121.10,21,55956,TCP,2055,2049,66,21 > 55956 [ACK] Seq=1 Ack=1444081 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727962,192.168.122.20,192.168.121.10,21,55956,TCP,2057,2051,66,21 > 55956 [ACK] Seq=1 Ack=1446977 Win=347392 Len=0 TSval=858591 TSecr=649033
9.728034,192.168.122.20,192.168.121.10,21,55956,TCP,2059,,78,[TCP Dup ACK 2057#1] 21 > 55956 [ACK] Seq=1 Ack=1446977 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1448425 SRE=1451321
9.728053,192.168.122.20,192.168.121.10,21,55956,TCP,2062,2054,66,21 > 55956 [ACK] Seq=1 Ack=1451321 Win=347392 Len=0 TSval=858591 TSecr=649033
9.728065,192.168.122.20,192.168.121.10,21,55956,TCP,2064,2056,66,21 > 55956 [ACK] Seq=1 Ack=1452769 Win=347392 Len=0 TSval=858591 TSecr=649033
9.728111,192.168.122.20,192.168.121.10,21,55956,TCP,2066,2058,66,21 > 55956 [ACK] Seq=1 Ack=1457113 Win=347392 Len=0 TSval=858591 TSecr=649033
9.728175,192.168.122.20,192.168.121.10,21,55956,TCP,2068,,78,[TCP Dup ACK 2066#1] 21 > 55956 [ACK] Seq=1 Ack=1457113 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1460009 SRE=1464353
9.728186,192.168.122.20,192.168.121.10,21,55956,TCP,2070,2063,66,21 > 55956 [ACK] Seq=1 Ack=1464353 Win=347392 Len=0 TSval=858591 TSecr=649033
9.728197,192.168.122.20,192.168.121.10,21,55956,TCP,2072,2065,66,21 > 55956 [ACK] Seq=1 Ack=1465801 Win=347392 Len=0 TSval=858591 TSecr=649033
9.728271,192.168.122.20,192.168.121.10,21,55956,TCP,2074,,78,[TCP Dup ACK 2072#1] 21 > 55956 [ACK] Seq=1 Ack=1465801 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1457113 SRE=1458561
9.728294,192.168.122.20,192.168.121.10,21,55956,TCP,2076,,78,[TCP Dup ACK 2072#2] 21 > 55956 [ACK] Seq=1 Ack=1465801 Win=347392 Len=0 TSval=858591 TSecr=649033 SLE=1473041 SRE=1475937
9.939555,192.168.122.20,192.168.121.10,21,55956,TCP,2079,2078,78,21 > 55956 [ACK] Seq=1 Ack=1467249 Win=347392 Len=0 TSval=858644 TSecr=649086 SLE=1473041 SRE=1475937
10.574942,192.168.122.20,192.168.121.10,21,55956,TCP,2085,2083,86,21 > 55956 [ACK] Seq=1 Ack=1468697 Win=347392 Len=0 TSval=858803 TSecr=649245 SLE=1484625 SRE=1487521 SLE=1473041 SRE=1475937
10.575311,192.168.122.20,192.168.121.10,21,55956,TCP,2089,2086,86,21 > 55956 [ACK] Seq=1 Ack=1470145 Win=347392 Len=0 TSval=858803 TSecr=649245 SLE=1484625 SRE=1487521 SLE=1473041 SRE=1475937
10.575321,192.168.122.20,192.168.121.10,21,55956,TCP,2090,,86,[TCP Dup ACK 2089#1] 21 > 55956 [ACK] Seq=1 Ack=1470145 Win=347392 Len=0 TSval=858803 TSecr=649245 SLE=1471593 SRE=1475937 SLE=1484625 SRE=1487521
10.575501,192.168.122.20,192.168.121.10,21,55956,TCP,2092,,86,[TCP Dup ACK 2089#2] 21 > 55956 [ACK] Seq=1 Ack=1470145 Win=347392 Len=0 TSval=858803 TSecr=649245 SLE=1471593 SRE=1477385 SLE=1484625 SRE=1487521
11.282920,192.168.122.20,192.168.121.10,21,55956,TCP,2095,2091,78,21 > 55956 [ACK] Seq=1 Ack=1477385 Win=346496 Len=0 TSval=858980 TSecr=649422 SLE=1484625 SRE=1487521
11.283300,192.168.122.20,192.168.121.10,21,55956,TCP,2100,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1477385 Win=347392 Len=0 TSval=858980 TSecr=649422 SLE=1484625 SRE=1490417
11.283344,192.168.122.20,192.168.121.10,21,55956,TCP,2103,2093,78,21 > 55956 [ACK] Seq=1 Ack=1478833 Win=347392 Len=0 TSval=858980 TSecr=649422 SLE=1484625 SRE=1490417
11.283374,192.168.122.20,192.168.121.10,21,55956,TCP,2105,,78,[TCP Dup ACK 2103#1] 21 > 55956 [ACK] Seq=1 Ack=1478833 Win=347392 Len=0 TSval=858980 TSecr=649422 SLE=1484625 SRE=1491865
11.283514,192.168.122.20,192.168.121.10,21,55956,TCP,2107,2101,78,21 > 55956 [ACK] Seq=1 Ack=1480281 Win=347392 Len=0 TSval=858980 TSecr=649422 SLE=1484625 SRE=1491865
11.959179,192.168.122.20,192.168.121.10,21,55956,TCP,2112,2108,66,21 > 55956 [ACK] Seq=1 Ack=1494761 Win=344576 Len=0 TSval=859149 TSecr=649591
11.959759,192.168.122.20,192.168.121.10,21,55956,TCP,2116,2113,66,21 > 55956 [ACK] Seq=1 Ack=1497657 Win=347392 Len=0 TSval=859149 TSecr=649591
11.959797,192.168.122.20,192.168.121.10,21,55956,TCP,2119,2114,66,21 > 55956 [ACK] Seq=1 Ack=1500553 Win=347392 Len=0 TSval=859149 TSecr=649591
11.959806,192.168.122.20,192.168.121.10,21,55956,TCP,2122,2115,66,21 > 55956 [ACK] Seq=1 Ack=1502001 Win=347392 Len=0 TSval=859149 TSecr=649591
11.960326,192.168.122.20,192.168.121.10,21,55956,TCP,2124,2117,66,21 > 55956 [ACK] Seq=1 Ack=1504897 Win=347392 Len=0 TSval=859149 TSecr=649591
11.960367,192.168.122.20,192.168.121.10,21,55956,TCP,2127,,78,[TCP Dup ACK 2124#1] 21 > 55956 [ACK] Seq=1 Ack=1504897 Win=347392 Len=0 TSval=859149 TSecr=649591 SLE=1506345 SRE=1509241
11.960380,192.168.122.20,192.168.121.10,21,55956,TCP,2129,2120,78,21 > 55956 [ACK] Seq=1 Ack=1509241 Win=347392 Len=0 TSval=859149 TSecr=649591 SLE=1510689 SRE=1512137
11.960798,192.168.122.20,192.168.121.10,21,55956,TCP,2133,,86,[TCP Dup ACK 2129#1] 21 > 55956 [ACK] Seq=1 Ack=1509241 Win=347392 Len=0 TSval=859149 TSecr=649591 SLE=1516481 SRE=1519377 SLE=1510689 SRE=1515033
11.960832,192.168.122.20,192.168.121.10,21,55956,TCP,2135,,86,[TCP Dup ACK 2129#2] 21 > 55956 [ACK] Seq=1 Ack=1509241 Win=347392 Len=0 TSval=859149 TSecr=649591 SLE=1516481 SRE=1522273 SLE=1510689 SRE=1515033
11.960850,192.168.122.20,192.168.121.10,21,55956,TCP,2137,,78,[TCP Dup ACK 2129#3] 21 > 55956 [ACK] Seq=1 Ack=1509241 Win=347392 Len=0 TSval=859149 TSecr=649591 SLE=1510689 SRE=1522273
11.961163,192.168.122.20,192.168.121.10,21,55956,TCP,2138,2132,66,21 > 55956 [ACK] Seq=1 Ack=1523970 Win=344064 Len=0 TSval=859149 TSecr=649591
11.961201,192.168.122.20,192.168.121.10,21,55956,TCP,2139,,78,[TCP Dup ACK 2138#1] 21 > 55956 [ACK] Seq=1 Ack=1523970 Win=344064 Len=0 TSval=859149 TSecr=649591 SLE=1515033 SRE=1516481
12.283811,192.168.122.20,192.168.121.10,21,55956,TCP,2141,,66,"21 > 55956 [FIN, ACK] Seq=1 Ack=1523970 Win=347392 Len=0 TSval=859230 TSecr=649591"
